Time;VBusCurrent;VBusVoltage
0:00:00:41.5300000;0.8067;5.1829
0:00:00:41.5400000;0.8089;5.1832
0:00:00:41.5500000;0.8089;5.1832
0:00:00:41.5600000;0.8089;5.1832
0:00:00:41.5700000;0.8089;5.1832
0:00:00:41.5800000;0.8089;5.1832
0:00:00:41.5900000;0.8089;5.1832
0:00:00:41.6000000;0.8089;5.1832
0:00:00:41.6100000;0.8089;5.1832
0:00:00:41.6200000;0.8089;5.1832
0:00:00:41.6300000;0.8089;5.1832
0:00:00:41.6400000;0.8104;5.1834
0:00:00:41.6500000;0.8104;5.1834
0:00:00:41.6600000;0.8104;5.1834
0:00:00:41.6700000;0.8104;5.1834
0:00:00:41.6800000;0.8104;5.1834
0:00:00:41.6900000;0.8104;5.1834
0:00:00:41.7000000;0.8104;5.1834
0:00:00:41.7100000;0.8104;5.1834
0:00:00:41.7200000;0.8104;5.1834
0:00:00:41.7300000;0.8104;5.1834
0:00:00:41.7400000;0.8104;5.1835
0:00:00:41.7500000;0.8104;5.1835
0:00:00:41.7600000;0.8104;5.1835
0:00:00:41.7700000;0.8104;5.1835
0:00:00:41.7800000;0.8104;5.1835
0:00:00:41.7900000;0.8104;5.1835
0:00:00:41.8000000;0.8104;5.1835
0:00:00:41.8100000;0.8104;5.1835
0:00:00:41.8200000;0.8104;5.1835
0:00:00:41.8300000;0.8104;5.1835
0:00:00:41.8400000;0.8096;5.1835
0:00:00:41.8500000;0.8096;5.1835
0:00:00:41.8600000;0.8096;5.1835
0:00:00:41.8700000;0.8096;5.1835
0:00:00:41.8800000;0.8096;5.1835
0:00:00:41.8900000;0.8096;5.1835
0:00:00:41.9000000;0.8096;5.1835
0:00:00:41.9100000;0.8096;5.1835
0:00:00:41.9200000;0.8096;5.1835
0:00:00:41.9300000;0.8096;5.1835
0:00:00:41.9400000;0.8089;5.1834
0:00:00:41.9500000;0.8089;5.1834
0:00:00:41.9600000;0.8089;5.1834
0:00:00:41.9700000;0.8089;5.1834
0:00:00:41.9800000;0.8089;5.1834
0:00:00:41.9900000;0.8089;5.1834
0:00:00:42.0000000;0.8089;5.1834
0:00:00:42.0100000;0.8089;5.1834
0:00:00:42.0200000;0.8089;5.1834
0:00:00:42.0300000;0.8089;5.1834
0:00:00:42.0400000;0.8089;5.1835
0:00:00:42.0500000;0.8089;5.1835
0:00:00:42.0600000;0.8089;5.1835
0:00:00:42.0700000;0.8089;5.1835
0:00:00:42.0800000;0.8089;5.1835
0:00:00:42.0900000;0.8089;5.1835
0:00:00:42.1000000;0.8089;5.1835
0:00:00:42.1100000;0.8089;5.1835
0:00:00:42.1200000;0.8089;5.1835
0:00:00:42.1300000;0.8089;5.1835
0:00:00:42.1400000;0.8093;5.1835
0:00:00:42.1500000;0.8093;5.1835
0:00:00:42.1600000;0.8093;5.1835
0:00:00:42.1700000;0.8093;5.1835
0:00:00:42.1800000;0.8093;5.1835
0:00:00:42.1900000;0.8093;5.1835
0:00:00:42.2000000;0.8093;5.1835
0:00:00:42.2100000;0.8093;5.1835
0:00:00:42.2200000;0.8093;5.1835
0:00:00:42.2300000;0.8093;5.1835
0:00:00:42.2400000;0.8096;5.1838
0:00:00:42.2500000;0.8096;5.1838
0:00:00:42.2600000;0.8096;5.1838
0:00:00:42.2700000;0.8096;5.1838
0:00:00:42.2800000;0.8096;5.1838
0:00:00:42.2900000;0.8096;5.1838
0:00:00:42.3000000;0.8096;5.1838
0:00:00:42.3100000;0.8096;5.1838
0:00:00:42.3200000;0.8096;5.1838
0:00:00:42.3300000;0.8096;5.1838
0:00:00:42.3400000;0.8097;5.1838
0:00:00:42.3500000;0.8097;5.1838
0:00:00:42.3600000;0.8097;5.1838
0:00:00:42.3700000;0.8097;5.1838
0:00:00:42.3800000;0.8097;5.1838
0:00:00:42.3900000;0.8097;5.1838
0:00:00:42.4000000;0.8097;5.1838
0:00:00:42.4100000;0.8097;5.1838
0:00:00:42.4200000;0.8097;5.1838
0:00:00:42.4300000;0.8097;5.1838
0:00:00:42.4400000;0.8097;5.1838
0:00:00:42.4500000;0.8097;5.1838
0:00:00:42.4600000;0.8097;5.1838
0:00:00:42.4700000;0.8097;5.1838
0:00:00:42.4800000;0.8097;5.1838
0:00:00:42.4900000;0.8097;5.1838
0:00:00:42.5000000;0.8097;5.1838
0:00:00:42.5100000;0.8097;5.1838
0:00:00:42.5200000;0.8097;5.1838
0:00:00:42.5300000;0.8097;5.1838
0:00:00:42.5400000;0.8096;5.1839
0:00:00:42.5500000;0.8096;5.1839
0:00:00:42.5600000;0.8096;5.1839
0:00:00:42.5700000;0.8096;5.1839
0:00:00:42.5800000;0.8096;5.1839
0:00:00:42.5900000;0.8096;5.1839
0:00:00:42.6000000;0.8096;5.1839
0:00:00:42.6100000;0.8096;5.1839
0:00:00:42.6200000;0.8096;5.1839
0:00:00:42.6300000;0.8096;5.1839
0:00:00:42.6400000;0.8096;5.1840
0:00:00:42.6500000;0.8096;5.1840
0:00:00:42.6600000;0.8096;5.1840
0:00:00:42.6700000;0.8096;5.1840
0:00:00:42.6800000;0.8096;5.1840
0:00:00:42.6900000;0.8096;5.1840
0:00:00:42.7000000;0.8096;5.1840
0:00:00:42.7100000;0.8096;5.1840
0:00:00:42.7200000;0.8096;5.1840
0:00:00:42.7300000;0.8096;5.1840
0:00:00:42.7400000;0.8095;5.1842
0:00:00:42.7500000;0.8095;5.1842
0:00:00:42.7600000;0.8095;5.1842
0:00:00:42.7700000;0.8095;5.1842
0:00:00:42.7800000;0.8095;5.1842
0:00:00:42.7900000;0.8095;5.1842
0:00:00:42.8000000;0.8095;5.1842
0:00:00:42.8100000;0.8095;5.1842
0:00:00:42.8200000;0.8095;5.1842
0:00:00:42.8300000;0.8095;5.1842
0:00:00:42.8400000;0.8095;5.1842
0:00:00:42.8500000;0.8095;5.1842
0:00:00:42.8600000;0.8095;5.1842
0:00:00:42.8700000;0.8095;5.1842
0:00:00:42.8800000;0.8095;5.1842
0:00:00:42.8900000;0.8095;5.1842
0:00:00:42.9000000;0.8095;5.1842
0:00:00:42.9100000;0.8095;5.1842
0:00:00:42.9200000;0.8095;5.1842
0:00:00:42.9300000;0.8095;5.1842
0:00:00:42.9400000;0.8095;5.1843
0:00:00:42.9500000;0.8095;5.1843
0:00:00:42.9600000;0.8095;5.1843
0:00:00:42.9700000;0.8095;5.1843
0:00:00:42.9800000;0.8095;5.1843
0:00:00:42.9900000;0.8095;5.1843
0:00:00:43.0000000;0.8095;5.1843
0:00:00:43.0100000;0.8095;5.1843
0:00:00:43.0200000;0.8095;5.1843
0:00:00:43.0300000;0.8095;5.1843
0:00:00:43.0400000;0.8095;5.1844
0:00:00:43.0500000;0.8095;5.1844
0:00:00:43.0600000;0.8095;5.1844
0:00:00:43.0700000;0.8095;5.1844
0:00:00:43.0800000;0.8951;5.1983
0:00:00:43.0900000;0.9003;5.1983
0:00:00:43.1000000;0.9006;5.1844
0:00:00:43.1100000;0.8961;5.1983
0:00:00:43.1200000;0.8993;5.2021
0:00:00:43.1300000;0.8991;5.2046
0:00:00:43.1400000;0.9061;5.1996
0:00:00:43.1500000;0.9368;5.2084
0:00:00:43.1600000;0.9351;5.2046
0:00:00:43.1700000;0.9383;5.2021
0:00:00:43.1800000;0.9385;5.2046
0:00:00:43.1900000;0.9381;5.2021
0:00:00:43.2000000;0.9383;5.2008
0:00:00:43.2100000;0.9383;5.2021
0:00:00:43.2200000;0.9388;5.2046
0:00:00:43.2300000;0.9403;5.1971
0:00:00:43.2400000;0.9465;5.2071
0:00:00:43.2500000;0.9470;5.2084
0:00:00:43.2600000;0.9457;5.2008
0:00:00:43.2700000;0.9472;5.2071
0:00:00:43.2800000;0.9445;5.2034
0:00:00:43.2900000;0.9480;5.2071
0:00:00:43.3000000;0.9507;5.1996
0:00:00:43.3100000;0.9457;5.2084
0:00:00:43.3200000;0.9485;5.2034
0:00:00:43.3300000;0.9314;5.2034
0:00:00:43.3400000;0.9314;5.2008
0:00:00:43.3500000;0.9331;5.2084
0:00:00:43.3600000;0.9328;5.2046
0:00:00:43.3700000;0.9338;5.2008
0:00:00:43.3800000;0.9314;5.2071
0:00:00:43.3900000;0.9343;5.2034
0:00:00:43.4000000;0.9324;5.2071
0:00:00:43.4100000;0.9306;5.1996
0:00:00:43.4200000;0.9301;5.2058
0:00:00:43.4300000;0.9343;5.2071
0:00:00:43.4400000;0.9110;5.1914
0:00:00:43.4500000;0.9100;5.2034
0:00:00:43.4600000;0.9085;5.1914
0:00:00:43.4700000;0.9100;5.2046
0:00:00:43.4800000;0.9140;5.1914
0:00:00:43.4900000;0.9085;5.1914
0:00:00:43.5000000;0.9061;5.1914
0:00:00:43.5100000;0.8931;5.1914
0:00:00:43.5200000;0.8961;5.2046
0:00:00:43.5300000;0.8927;5.1914
0:00:00:43.5400000;0.8931;5.1930
0:00:00:43.5500000;0.8944;5.1930
0:00:00:43.5600000;0.8961;5.1930
0:00:00:43.5700000;0.8939;5.2034
0:00:00:43.5800000;0.8944;5.1930
0:00:00:43.5900000;0.8934;5.1930
0:00:00:43.6000000;0.8941;5.1930
0:00:00:43.6100000;0.8934;5.1930
0:00:00:43.6200000;0.8951;5.1930
0:00:00:43.6300000;0.8929;5.1930
0:00:00:43.6400000;0.8956;5.1944
0:00:00:43.6500000;0.8954;5.1944
0:00:00:43.6600000;0.8956;5.1944
0:00:00:43.6700000;0.8934;5.1944
0:00:00:43.6800000;0.8956;5.1944
0:00:00:43.6900000;0.9021;5.1944
0:00:00:43.7000000;0.9018;5.1944
0:00:00:43.7100000;0.9036;5.1944
0:00:00:43.7200000;0.9011;5.1944
0:00:00:43.7300000;0.9021;5.1944
0:00:00:43.7400000;0.9026;5.1958
0:00:00:43.7500000;0.8991;5.1958
0:00:00:43.7600000;0.9041;5.1958
0:00:00:43.7700000;0.9008;5.1958
0:00:00:43.7800000;0.9048;5.1958
0:00:00:43.7900000;0.9051;5.1958
0:00:00:43.8000000;0.9075;5.1958
0:00:00:43.8100000;0.9115;5.1958
0:00:00:43.8200000;0.9095;5.1958
0:00:00:43.8300000;0.9110;5.1958
0:00:00:43.8400000;0.9098;5.1973
0:00:00:43.8500000;0.9098;5.1973
0:00:00:43.8600000;0.9095;5.1973
0:00:00:43.8700000;0.9105;5.1973
0:00:00:43.8800000;0.9115;5.1973
0:00:00:43.8900000;0.9113;5.1973
0:00:00:43.9000000;0.9162;5.1973
0:00:00:43.9100000;0.9182;5.1973
0:00:00:43.9200000;0.9184;5.2084
0:00:00:43.9300000;0.9187;5.1973
0:00:00:43.9400000;0.9180;5.1989
0:00:00:43.9500000;0.9184;5.1989
0:00:00:43.9600000;0.9170;5.1989
0:00:00:43.9700000;0.9152;5.1989
0:00:00:43.9800000;0.9182;5.1989
0:00:00:43.9900000;0.9170;5.1989
0:00:00:44.0000000;0.9167;5.1989
0:00:00:44.0100000;0.9197;5.1989
0:00:00:44.0200000;0.9170;5.1989
0:00:00:44.0300000;0.9160;5.1989
0:00:00:44.0400000;0.9092;5.2007
0:00:00:44.0500000;0.9092;5.2007
0:00:00:44.0600000;0.9092;5.2007
0:00:00:44.0700000;0.9092;5.2007
0:00:00:44.0800000;0.9092;5.2007
0:00:00:44.0900000;0.9092;5.2007
0:00:00:44.1000000;0.9092;5.2007
0:00:00:44.1100000;0.9092;5.2007
0:00:00:44.1200000;0.9092;5.2007
0:00:00:44.1300000;0.9092;5.2007
0:00:00:44.1400000;0.9153;5.2018
0:00:00:44.1500000;0.9153;5.2018
0:00:00:44.1600000;0.9153;5.2018
0:00:00:44.1700000;0.9153;5.2018
0:00:00:44.1800000;0.9153;5.2018
0:00:00:44.1900000;0.9153;5.2018
0:00:00:44.2000000;0.9153;5.2018
0:00:00:44.2100000;0.9153;5.2018
0:00:00:44.2200000;0.9153;5.2018
0:00:00:44.2300000;0.9153;5.2018
0:00:00:44.2400000;0.9135;5.2017
0:00:00:44.2500000;0.9135;5.2017
0:00:00:44.2600000;0.9135;5.2017
0:00:00:44.2700000;0.9135;5.2017
0:00:00:44.2800000;0.9135;5.2017
0:00:00:44.2900000;0.9135;5.2017
0:00:00:44.3000000;0.9135;5.2017
0:00:00:44.3100000;0.9135;5.2017
0:00:00:44.3200000;0.9135;5.2017
0:00:00:44.3300000;0.9135;5.2017
0:00:00:44.3400000;0.9099;5.2013
0:00:00:44.3500000;0.9099;5.2013
0:00:00:44.3600000;0.9099;5.2013
0:00:00:44.3700000;0.9099;5.2013
0:00:00:44.3800000;0.9099;5.2013
0:00:00:44.3900000;0.9099;5.2013
0:00:00:44.4000000;0.9099;5.2013
0:00:00:44.4100000;0.9099;5.2013
0:00:00:44.4200000;0.9099;5.2013
0:00:00:44.4300000;0.9099;5.2013
0:00:00:44.4400000;0.9076;5.2011
0:00:00:44.4500000;0.9076;5.2011
0:00:00:44.4600000;0.9076;5.2011
0:00:00:44.4700000;0.9076;5.2011
0:00:00:44.4800000;0.9076;5.2011
0:00:00:44.4900000;0.9076;5.2011
0:00:00:44.5000000;0.9076;5.2011
0:00:00:44.5100000;0.9076;5.2011
0:00:00:44.5200000;0.9076;5.2011
0:00:00:44.5300000;0.9076;5.2011
0:00:00:44.5400000;0.9074;5.2011
0:00:00:44.5500000;0.9074;5.2011
0:00:00:44.5600000;0.9074;5.2011
0:00:00:44.5700000;0.9074;5.2011
0:00:00:44.5800000;0.9074;5.2011
0:00:00:44.5900000;0.9074;5.2011
0:00:00:44.6000000;0.9074;5.2011
0:00:00:44.6100000;0.9074;5.2011
0:00:00:44.6200000;0.9074;5.2011
0:00:00:44.6300000;0.9074;5.2011
0:00:00:44.6400000;0.9088;5.2014
0:00:00:44.6500000;0.9088;5.2014
0:00:00:44.6600000;0.9088;5.2121
0:00:00:44.6700000;0.9088;5.2014
0:00:00:44.6800000;0.9088;5.2014
0:00:00:44.6900000;0.9088;5.2014
0:00:00:44.7000000;0.9088;5.2014
0:00:00:44.7100000;0.9088;5.2014
0:00:00:44.7200000;0.9088;5.2014
0:00:00:44.7300000;0.9088;5.2014
0:00:00:44.7400000;0.9101;5.2016
0:00:00:44.7500000;0.9101;5.2016
0:00:00:44.7600000;0.9101;5.2016
0:00:00:44.7700000;0.9101;5.2016
0:00:00:44.7800000;0.9101;5.2016
0:00:00:44.7900000;0.9101;5.2016
0:00:00:44.8000000;0.9101;5.2016
0:00:00:44.8100000;0.9101;5.2016
0:00:00:44.8200000;0.9101;5.2016
0:00:00:44.8300000;0.9101;5.2016
0:00:00:44.8400000;0.9107;5.2018
0:00:00:44.8500000;0.9107;5.2018
0:00:00:44.8600000;0.9107;5.2018
0:00:00:44.8700000;0.9107;5.2018
0:00:00:44.8800000;0.9107;5.2018
0:00:00:44.8900000;0.9107;5.2018
0:00:00:44.9000000;0.9107;5.2018
0:00:00:44.9100000;0.9107;5.2018
0:00:00:44.9200000;0.9107;5.2018
0:00:00:44.9300000;0.9107;5.2018
0:00:00:44.9400000;0.9105;5.2018
0:00:00:44.9500000;0.9105;5.2018
0:00:00:44.9600000;0.9105;5.2018
0:00:00:44.9700000;0.9105;5.2018
0:00:00:44.9800000;0.9105;5.2018
0:00:00:44.9900000;0.9105;5.2018
0:00:00:45.0000000;0.9105;5.2018
0:00:00:45.0100000;0.9105;5.2018
0:00:00:45.0200000;0.9105;5.2018
0:00:00:45.0300000;0.9105;5.2018
0:00:00:45.0400000;0.9099;5.2016
0:00:00:45.0500000;0.9099;5.2016
0:00:00:45.0600000;0.9099;5.2016
0:00:00:45.0700000;0.9099;5.2016
0:00:00:45.0800000;0.9099;5.2016
0:00:00:45.0900000;0.9099;5.2016
0:00:00:45.1000000;0.9099;5.2016
0:00:00:45.1100000;0.9099;5.2016
0:00:00:45.1200000;0.9099;5.2016
0:00:00:45.1300000;0.9099;5.2016
0:00:00:45.1400000;0.9096;5.2016
0:00:00:45.1500000;0.9096;5.2016
0:00:00:45.1600000;0.9096;5.2016
0:00:00:45.1700000;0.9096;5.2016
0:00:00:45.1800000;0.9096;5.2016
0:00:00:45.1900000;0.9096;5.2016
0:00:00:45.2000000;0.9096;5.2016
0:00:00:45.2100000;0.9096;5.2016
0:00:00:45.2200000;0.9096;5.2016
0:00:00:45.2300000;0.9096;5.2016
0:00:00:45.2400000;0.9096;5.2017
0:00:00:45.2500000;0.9096;5.2017
0:00:00:45.2600000;0.9096;5.2017
0:00:00:45.2700000;0.9096;5.2017
0:00:00:45.2800000;0.9096;5.2017
0:00:00:45.2900000;0.9096;5.2017
0:00:00:45.3000000;0.9096;5.2017
0:00:00:45.3100000;0.9096;5.2017
0:00:00:45.3200000;0.9096;5.2017
0:00:00:45.3300000;0.9096;5.2017
0:00:00:45.3400000;0.9095;5.2017
0:00:00:45.3500000;0.9095;5.2017
0:00:00:45.3600000;0.9095;5.2017
0:00:00:45.3700000;0.9095;5.2017
0:00:00:45.3800000;0.9095;5.2017
0:00:00:45.3900000;0.9095;5.2017
0:00:00:45.4000000;0.9095;5.2017
0:00:00:45.4100000;0.9095;5.2017
0:00:00:45.4200000;0.9095;5.2017
0:00:00:45.4300000;0.9095;5.2017
0:00:00:45.4400000;0.9095;5.2017
0:00:00:45.4500000;0.9095;5.2017
0:00:00:45.4600000;0.9095;5.2017
0:00:00:45.4700000;0.9095;5.2017
0:00:00:45.4800000;0.9095;5.2017
0:00:00:45.4900000;0.9095;5.2017
0:00:00:45.5000000;0.9095;5.2017
0:00:00:45.5100000;0.9095;5.2017
0:00:00:45.5200000;0.9095;5.2017
0:00:00:45.5300000;0.9095;5.2017
0:00:00:45.5400000;0.9095;5.2016
0:00:00:45.5500000;0.9095;5.2016
0:00:00:45.5600000;0.9095;5.2016
0:00:00:45.5700000;0.9095;5.2016
0:00:00:45.5800000;0.9095;5.2016
0:00:00:45.5900000;0.9095;5.2016
0:00:00:45.6000000;0.9095;5.2016
0:00:00:45.6100000;0.9095;5.2016
0:00:00:45.6200000;0.9095;5.2016
0:00:00:45.6300000;0.9095;5.2016
0:00:00:45.6400000;0.9095;5.2015
0:00:00:45.6500000;0.9095;5.2015
0:00:00:45.6600000;0.9095;5.2015
0:00:00:45.6700000;0.9095;5.2015
0:00:00:45.6800000;0.9095;5.2015
0:00:00:45.6900000;0.9095;5.2015
0:00:00:45.7000000;0.9199;5.2015
0:00:00:45.7100000;0.9095;5.2015
0:00:00:45.7200000;0.9095;5.2015
0:00:00:45.7300000;0.9095;5.2015
0:00:00:45.7400000;0.9100;5.2015
0:00:00:45.7500000;0.9100;5.2015
0:00:00:45.7600000;0.9100;5.2015
0:00:00:45.7700000;0.9100;5.2015
0:00:00:45.7800000;0.9100;5.2015
0:00:00:45.7900000;0.9100;5.2015
0:00:00:45.8000000;0.9100;5.2015
0:00:00:45.8100000;0.9100;5.2015
0:00:00:45.8200000;0.9100;5.2015
0:00:00:45.8300000;0.9100;5.2015
0:00:00:45.8400000;0.9214;5.2016
0:00:00:45.8500000;0.9109;5.2016
0:00:00:45.8600000;0.9109;5.2016
0:00:00:45.8700000;0.9109;5.2016
0:00:00:45.8800000;0.9109;5.2016
0:00:00:45.8900000;0.9109;5.2016
0:00:00:45.9000000;0.9109;5.2016
0:00:00:45.9100000;0.9109;5.2016
0:00:00:45.9200000;0.9109;5.2016
0:00:00:45.9300000;0.9109;5.2016
0:00:00:45.9400000;0.9109;5.2017
0:00:00:45.9500000;0.9109;5.2017
0:00:00:45.9600000;0.9109;5.2017
0:00:00:45.9700000;0.9109;5.2017
0:00:00:45.9800000;0.9109;5.2017
0:00:00:45.9900000;0.9109;5.2017
0:00:00:46.0000000;0.9109;5.2017
0:00:00:46.0100000;0.9109;5.2017
0:00:00:46.0200000;0.9109;5.2017
0:00:00:46.0300000;0.9109;5.2017
0:00:00:46.0400000;0.9109;5.2018
0:00:00:46.0500000;0.9109;5.2018
0:00:00:46.0600000;0.9109;5.2018
0:00:00:46.0700000;0.9109;5.2018
0:00:00:46.0800000;0.9109;5.2018
0:00:00:46.0900000;0.9109;5.2018
0:00:00:46.1000000;0.9109;5.2018
0:00:00:46.1100000;0.9109;5.2018
0:00:00:46.1200000;0.9109;5.2018
0:00:00:46.1300000;0.9109;5.2018
0:00:00:46.1400000;0.9109;5.2020
0:00:00:46.1500000;0.9109;5.2020
0:00:00:46.1600000;0.9109;5.2020
0:00:00:46.1700000;0.9109;5.2020
0:00:00:46.1800000;0.9109;5.2020
0:00:00:46.1900000;0.9109;5.2020
0:00:00:46.2000000;0.9109;5.2020
0:00:00:46.2100000;0.9109;5.2020
0:00:00:46.2200000;0.9109;5.2020
0:00:00:46.2300000;0.9109;5.2020
0:00:00:46.2400000;0.9109;5.2020
0:00:00:46.2500000;0.9109;5.2020
0:00:00:46.2600000;0.9109;5.2020
0:00:00:46.2700000;0.9109;5.2020
0:00:00:46.2800000;0.9109;5.2020
0:00:00:46.2900000;0.9109;5.2020
0:00:00:46.3000000;0.9109;5.2020
0:00:00:46.3100000;0.9109;5.2020
0:00:00:46.3200000;0.9109;5.2020
0:00:00:46.3300000;0.9109;5.2020
0:00:00:46.3400000;0.9109;5.2021
0:00:00:46.3500000;0.9109;5.2021
0:00:00:46.3600000;0.9109;5.2021
0:00:00:46.3700000;0.9109;5.2021
0:00:00:46.3800000;0.9109;5.2021
0:00:00:46.3900000;0.9109;5.2021
0:00:00:46.4000000;0.9109;5.2021
0:00:00:46.4100000;0.9109;5.2021
0:00:00:46.4200000;0.9109;5.2021
0:00:00:46.4300000;0.9109;5.2021
0:00:00:46.4400000;0.9109;5.2022
0:00:00:46.4500000;0.9109;5.2022
0:00:00:46.4600000;0.9109;5.2022
0:00:00:46.4700000;0.9109;5.2022
0:00:00:46.4800000;0.9109;5.2022
0:00:00:46.4900000;0.9109;5.2022
0:00:00:46.5000000;0.9109;5.2022
0:00:00:46.5100000;0.9109;5.2022
0:00:00:46.5200000;0.9109;5.2022
0:00:00:46.5300000;0.9109;5.2022
0:00:00:46.5400000;0.9109;5.2022
0:00:00:46.5500000;0.9109;5.2022
0:00:00:46.5600000;0.9109;5.2022
0:00:00:46.5700000;0.9109;5.2022
0:00:00:46.5800000;0.9109;5.2022
0:00:00:46.5900000;0.9109;5.2022
0:00:00:46.6000000;0.9109;5.2022
0:00:00:46.6100000;0.9109;5.2022
0:00:00:46.6200000;0.9109;5.2022
0:00:00:46.6300000;0.9109;5.2022
0:00:00:46.6400000;0.9109;5.2022
0:00:00:46.6500000;0.9109;5.2022
0:00:00:46.6600000;0.9109;5.2022
0:00:00:46.6700000;0.9109;5.2022
0:00:00:46.6800000;0.9109;5.2022
0:00:00:46.6900000;0.9109;5.2022
0:00:00:46.7000000;0.9109;5.2022
0:00:00:46.7100000;0.9109;5.2022
0:00:00:46.7200000;0.9109;5.2022
0:00:00:46.7300000;0.9109;5.2022
0:00:00:46.7400000;0.9104;5.2022
0:00:00:46.7500000;0.9104;5.2022
0:00:00:46.7600000;0.9104;5.2022
0:00:00:46.7700000;0.9104;5.2022
0:00:00:46.7800000;0.9104;5.2022
0:00:00:46.7900000;0.9104;5.2022
0:00:00:46.8000000;0.9104;5.2022
0:00:00:46.8100000;0.9104;5.2022
0:00:00:46.8200000;0.9104;5.2022
0:00:00:46.8300000;0.9104;5.2022
0:00:00:46.8400000;0.9096;5.2022
0:00:00:46.8500000;0.9096;5.2022
0:00:00:46.8600000;0.9096;5.2022
0:00:00:46.8700000;0.9096;5.2022
0:00:00:46.8800000;0.9096;5.2022
0:00:00:46.8900000;0.9096;5.2022
0:00:00:46.9000000;0.9096;5.2022
0:00:00:46.9100000;0.9096;5.2022
0:00:00:46.9200000;0.9096;5.2022
0:00:00:46.9300000;0.9096;5.2022
0:00:00:46.9400000;0.9093;5.2022
0:00:00:46.9500000;0.9093;5.2022
0:00:00:46.9600000;0.9093;5.2022
0:00:00:46.9700000;0.9093;5.2022
0:00:00:46.9800000;0.9093;5.2022
0:00:00:46.9900000;0.9093;5.2022
0:00:00:47.0000000;0.9093;5.2022
0:00:00:47.0100000;0.9093;5.2022
0:00:00:47.0200000;0.9093;5.2022
0:00:00:47.0300000;0.9093;5.2022
0:00:00:47.0400000;0.9093;5.2022
0:00:00:47.0500000;0.9093;5.2022
0:00:00:47.0600000;0.9093;5.2022
0:00:00:47.0700000;0.9093;5.2022
0:00:00:47.0800000;0.9093;5.2022
0:00:00:47.0900000;0.9093;5.2022
0:00:00:47.1000000;0.9093;5.2022
0:00:00:47.1100000;0.9093;5.2022
0:00:00:47.1200000;0.9093;5.2022
0:00:00:47.1300000;0.9093;5.2022
0:00:00:47.1400000;0.9094;5.2022
0:00:00:47.1500000;0.9094;5.2022
0:00:00:47.1600000;0.9094;5.2022
0:00:00:47.1700000;0.9094;5.2022
0:00:00:47.1800000;0.9094;5.2022
0:00:00:47.1900000;0.9094;5.2022
0:00:00:47.2000000;0.9094;5.2022
0:00:00:47.2100000;0.9094;5.2022
0:00:00:47.2200000;0.9094;5.2022
0:00:00:47.2300000;0.9094;5.2022
0:00:00:47.2400000;0.9093;5.2021
0:00:00:47.2500000;0.9093;5.2021
0:00:00:47.2600000;0.9093;5.2021
0:00:00:47.2700000;0.9093;5.2021
0:00:00:47.2800000;0.9093;5.2021
0:00:00:47.2900000;0.9093;5.2021
0:00:00:47.3000000;0.9093;5.2021
0:00:00:47.3100000;0.9093;5.2021
0:00:00:47.3200000;0.9093;5.2021
0:00:00:47.3300000;0.9093;5.2021
0:00:00:47.3400000;0.9094;5.2021
0:00:00:47.3500000;0.9094;5.2021
0:00:00:47.3600000;0.9094;5.2021
0:00:00:47.3700000;0.9094;5.2021
0:00:00:47.3800000;0.9094;5.2021
0:00:00:47.3900000;0.9094;5.2021
0:00:00:47.4000000;0.9094;5.2021
0:00:00:47.4100000;0.9094;5.2021
0:00:00:47.4200000;0.9094;5.2021
0:00:00:47.4300000;0.9094;5.2021
0:00:00:47.4400000;0.9093;5.2021
0:00:00:47.4500000;0.9093;5.2021
0:00:00:47.4600000;0.9093;5.2021
0:00:00:47.4700000;0.9093;5.2021
0:00:00:47.4800000;0.9093;5.2021
0:00:00:47.4900000;0.9093;5.2021
0:00:00:47.5000000;0.9093;5.2021
0:00:00:47.5100000;0.9093;5.2021
0:00:00:47.5200000;0.9093;5.2021
0:00:00:47.5300000;0.9093;5.2021
0:00:00:47.5400000;0.9093;5.2022
0:00:00:47.5500000;0.9093;5.2022
0:00:00:47.5600000;0.9093;5.2022
0:00:00:47.5700000;1.0038;5.2171
0:00:00:47.5800000;1.0088;5.2171
0:00:00:47.5900000;1.0090;5.2159
0:00:00:47.6000000;1.0085;5.2209
0:00:00:47.6100000;1.0053;5.2159
0:00:00:47.6200000;1.0065;5.2159
0:00:00:47.6300000;1.0080;5.2221
0:00:00:47.6400000;1.0080;5.2221
0:00:00:47.6500000;1.0360;5.2234
0:00:00:47.6600000;1.0430;5.2271
0:00:00:47.6700000;1.0462;5.2246
0:00:00:47.6800000;1.0472;5.2246
0:00:00:47.6900000;1.0447;5.2284
0:00:00:47.7000000;1.0470;5.2221
0:00:00:47.7100000;1.0475;5.2246
0:00:00:47.7200000;1.0413;5.2259
0:00:00:47.7300000;1.0447;5.2221
0:00:00:47.7400000;1.0447;5.2221
0:00:00:47.7500000;1.0460;5.2234
0:00:00:47.7600000;1.0440;5.2284
0:00:00:47.7700000;1.0162;5.2209
0:00:00:47.7800000;1.0152;5.2058
0:00:00:47.7900000;1.0165;5.2209
0:00:00:47.8000000;1.0162;5.2209
0:00:00:47.8100000;1.0170;5.2259
0:00:00:47.8200000;1.0152;5.2184
0:00:00:47.8300000;0.9986;5.2171
0:00:00:47.8400000;0.9926;5.2076
0:00:00:47.8500000;0.9939;5.2076
0:00:00:47.8600000;0.9924;5.2221
0:00:00:47.8700000;0.9941;5.2076
